date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,ret_3,ret_5,realtime_trend_age,close_rank_20,close_rank_60,oi_ret_3,volume_mad_score,close_location,volume_to_open_interest,price_efficiency_5,price_efficiency_low_rank_20,push_failure_score,signal,position_scale,is_effective_signal
2024-10-28,74777.98119980838,76418.08107386471,77059.8477403956,74580.52515406138,393129.0,29951059800.0,438193.0,-0.1085216503091744,0.04,up_trend,1.0,34.0,up_trend,28.0,0,,,0,0,45,uptrend_push_failure,1.648447963961576,0.022822235520508105,0.0637746685820646,4,0.65,0.48333333333333334,-0.06988811859394595,2.35840151161559,0.7411524139423217,0.8971594708267818,0.07108509763965679,0.15000000000000002,1.648447963961576,0,1.0,0
2024-10-29,76289.40040792884,74929.00073954444,76630.57659156309,74642.60753701889,295144.0,22426350050.0,434051.0,-0.3856986658835866,0.04,up_trend,1.0,34.0,up_trend,28.0,0,,,0,0,45,uptrend_push_failure,1.8559367904289572,0.013494336557636322,0.02383768111205753,5,0.4,0.3,-0.06600242672257295,-0.5733708948391883,0.1440632095710429,0.6799753945964875,0.035056681905678864,0.6,1.8559367904289572,0,1.0,0
2024-10-30,74651.0851368988,73953.90311256953,74908.87328847671,73035.04447709055,294037.0,21702156250.0,419332.0,-0.3549573591766546,0.04,up_trend,1.0,34.0,up_trend,28.0,0,,,0,0,45,uptrend_push_failure,1.7096357629386312,-0.006629427929664811,-0.01015969723250243,6,0.3,0.2,-0.08916427137860516,-0.8182918984712853,0.49036423706136884,0.7012033424589585,0.014488945812600825,0.9,1.7096357629386312,0,1.0,0
2024-10-31,74150.17123983375,75302.39799934936,75851.12672811061,73754.55504953131,363803.0,27021699400.0,402669.0,-0.1015023721726568,0.04,up_trend,1.0,34.0,up_trend,28.0,0,,,0,0,45,uptrend_push_failure,1.8354487703285312,-0.014599726384609824,0.018544931178721358,7,0.5,0.35,-0.08454456808103039,0.8948883919457167,0.7382733276578981,0.9034790361314131,0.02052613335460277,0.85,1.8354487703285312,0,1.0,0
2024-11-01,74985.53889437535,76922.33542754776,78308.10902175706,74671.14283866376,483463.0,37054646350.0,396330.0,0.1987275890706726,0.04,up_trend,1.0,34.0,up_trend,28.0,0,,,0,0,45,uptrend_push_failure,2.4210030934184044,0.026602979731869203,0.03324342776523359,8,0.8,0.6333333333333333,-0.09091484115883297,2.359913963684361,0.6189753975026863,1.21984962026594,0.02725207042978476,0.65,2.4210030934184044,0,1.0,0
2024-11-04,76710.91497819792,77707.3874380655,78011.67819032015,76491.02934730556,294041.0,22670008850.0,398203.0,-0.3032427121063368,0.04,up_trend,1.0,34.0,up_trend,28.0,0,,,0,0,45,uptrend_push_failure,1.8001058651065087,0.05075437762605417,0.016871744829009216,9,0.85,0.7,-0.0517010434327041,-0.9405990032841355,0.7998941348934914,0.7384198511814326,0.022848444285477047,0.75,1.8001058651065087,0,1.0,0
2024-11-05,77589.86944992865,77801.46195448568,78709.98410186476,77157.5042458877,361016.0,28076263300.0,397721.0,-0.0968284757600428,0.04,up_trend,1.0,34.0,up_trend,28.0,0,,,0,0,45,uptrend_push_failure,2.0515805713932567,0.03318704346119117,0.03833577368696006,10,0.9,0.75,-0.01236413007144499,0.4654941095905618,0.4147929560043839,0.9077116873386117,0.04223342524029806,0.44999999999999996,2.0515805713932567,0,1.0,0
2024-11-06,77722.20766636463,76414.65845473445,77985.46863988726,75340.83660513972,378536.0,28888491300.0,385293.0,-0.0176929031655618,0.04,up_trend,1.0,34.0,up_trend,28.0,0,,,0,0,45,uptrend_push_failure,2.1419668036938995,-0.0065998642655810125,0.03327417808387012,11,0.75,0.5333333333333333,-0.02824311375285582,0.5920203453221617,0.4060382826366408,0.9824626972200378,0.03386813380092929,0.65,2.1419668036938995,0,1.0,0
2024-11-07,76296.7624604886,77375.34409743991,77625.4142308843,75971.01318293717,236947.0,18123999250.0,390805.0,-0.5003722269204259,0.04,up_trend,1.0,34.0,up_trend,28.0,0,,,0,0,45,uptrend_push_failure,1.4511544820131053,-0.0042729958060967466,0.02752828798504492,12,0.9,0.6833333333333333,-0.018753211149329374,-1.9242358189249102,0.8488455179868947,0.6063049346860967,0.045403371158932074,0.4,1.4511544820131053,0,1.0,0
2024-11-08,77808.34273046465,76955.62128058964,79387.25012219265,76912.59539601835,368838.0,28697624100.0,391023.0,-0.0584088585338813,0.04,up_trend,1.0,34.0,up_trend,28.0,1,28.0,up_trend,1,0,45,uptrend_push_failure,2.9548539709550012,-0.010871783802608559,0.00043272026072616043,13,0.85,0.6666666666666666,-0.016984372655661772,0.48896236901844364,0.017386621299609564,0.9432642069648077,0.00045874767380238863,1.0,2.9548539709550012,0,1.0,0
2024-11-11,76947.34613450676,81441.7980761562,81516.04890166089,76202.3217107396,477806.0,37681081050.0,451388.0,0.0568775122992608,0.04,up_trend,1.0,34.0,up_trend,28.0,1,28.0,up_trend,1,0,45,uptrend_push_failure,4.166679501520942,0.06578763450731984,0.04805734385378879,14,1.0,1.0,0.15832319626354874,1.300809912566289,0.9860266018866107,1.0585261460207183,0.04540024262456733,0.44999999999999996,4.166679501520942,0,1.0,0
2024-11-12,81419.6560578343,81585.02886396984,82934.28762389286,80685.20739074,587360.0,47916666300.0,466845.0,0.2296406229541261,0.04,up_trend,1.0,34.0,up_trend,28.0,1,28.0,up_trend,1,0,45,uptrend_push_failure,5.505901221701626,0.05440602320590138,0.048631051582264107,15,1.0,1.0,0.17778858243944917,1.572052485098945,0.4000842032960423,1.2581477792415041,0.0386528930739616,0.5,5.505901221701626,1,-1.0,1
2024-11-13,82283.03977642706,86234.36081249446,86713.05424087081,82027.40188260713,817469.0,68978278650.0,518502.0,0.455269096620352,0.04,up_trend,1.0,34.0,up_trend,28.0,1,28.0,up_trend,1,0,45,uptrend_push_failure,6.8117367545383365,0.1205726024623126,0.12850547992145867,16,1.0,1.0,0.28217750315801915,2.463603645858869,0.8978384669250753,1.5765975830372883,0.08150810409964923,0.09999999999999998,6.8117367545383365,0,1.0,0
2024-11-14,86296.69271818794,81229.98394945613,87145.15420287669,80752.58817860842,1041289.0,87746392200.0,489080.0,0.7556885724856357,0.04,down_trend,-1.0,35.0,no_trend,,1,28.0,up_trend,1,0,45,uptrend_push_failure,7.078389133695018,-0.00260080366229154,0.04981741789945393,1,0.85,0.95,0.08019879520692363,2.847756221973903,0.07467983420669573,2.129077042610616,0.023398598032116854,0.7,7.078389133695018,0,1.0,0
2024-11-15,80992.59628323537,78861.7496137252,81540.07409750696,78433.88158369095,647976.0,51690830700.0,473756.0,0.3131612374052611,0.04,down_trend,-1.0,35.0,no_trend,,1,28.0,up_trend,1,0,45,uptrend_push_failure,5.132512704058801,-0.03337964438040808,0.024769189065287245,2,0.8,0.8833333333333333,0.01469512442969112,1.1671091526046746,0.13774678424828513,1.3677420444279333,0.018109547166583678,0.85,5.132512704058801,0,1.0,0
2024-11-18,78911.90419078518,81313.84528807279,81552.40318756997,78590.41592233254,483419.0,38537928900.0,477119.0,0.0131178367550321,0.04,down_trend,-1.0,35.0,no_trend,,0,,,0,0,45,uptrend_push_failure,2.392917740917885,-0.05705980166213209,-0.001571094832210962,3,0.85,0.95,-0.08317794927736877,0.24979714483179238,0.9194601873218842,1.0132042530270227,0.001550620052686514,0.95,2.392917740917885,0,1.0,0
2024-11-19,81444.79114779763,82945.16938798178,83629.54749547043,80721.95666381992,657479.0,53976299050.0,495165.0,0.2835217840195448,0.04,up_trend,1.0,36.0,no_trend,,0,,,0,0,45,uptrend_push_failure,2.553125819890731,0.021115176381087064,0.016671447481862778,1,0.95,0.9833333333333333,0.012364965082822366,0.7674684940805956,0.7646236533562876,1.3277978047721466,0.012555712490218826,0.9,2.553125819890731,0,1.0,0
2024-11-20,82961.8327966506,83069.64961439381,83790.8277093809,81658.39105694258,617655.0,51060390600.0,499992.0,0.2113379508554131,0.04,up_trend,1.0,36.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,2.2746910318408573,0.053357933615211905,-0.03669895814479218,2,0.95,0.9833333333333333,0.05389967707010079,0.3608086085454691,0.6618056183931835,1.2353297652762445,0.029707823106314903,0.44999999999999996,2.2746910318408573,0,1.0,0
2024-11-21,83127.94807625911,82417.07326905093,84471.31886001874,82036.91388680751,493483.0,40981194050.0,496144.0,-0.0053777967116127,0.04,up_trend,1.0,36.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,2.809777927152994,0.013567529331194539,0.014613930249369966,3,0.85,0.95,0.039100271504736384,-0.5954779856502245,0.15616110976882897,0.9946366377503305,0.01469273269726295,0.8,2.809777927152994,0,1.0,0
2024-11-22,81882.57543668564,80013.17702836446,82055.78956391949,79531.74481346169,465039.0,37305161200.0,487018.0,-0.0461798103470504,0.04,up_trend,1.0,36.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,2.2496283518084663,-0.03534856075707937,0.014600581654339306,4,0.6,0.85,-0.016589956973636077,-0.8323824546236825,0.1907383832301116,0.9548702512022142,0.015290644604286996,0.75,2.2496283518084663,0,1.0,0
2024-11-25,80992.19788090594,80946.69230163954,81698.25178855163,80217.8709945799,360712.0,29072210900.0,482934.0,-0.2918001423525226,0.04,up_trend,1.0,36.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,2.0076798415465253,-0.025556353284369893,-0.004515257950629681,5,0.6,0.85,-0.03471209994125957,-1.6498934794500908,0.4923201584534748,0.7469177982912779,0.00604518724946604,0.9,2.0076798415465253,0,1.0,0
2024-11-26,80933.00320817121,79392.31455064192,81267.71992313626,78775.46763748767,394049.0,31275003750.0,482288.0,-0.2020661789383748,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,1.3024941930211844,-0.036700632507716824,-0.04283377637968433,1,0.5,0.8,-0.028324761184331138,-1.3654350477595343,0.2475058069788156,0.8170408552566102,0.0524255012513804,0.050000000000000044,1.3024941930211844,0,1.0,0
2024-11-27,79618.78423123529,79372.12796872055,79973.9106951816,79091.95591188161,255163.0,20155993950.0,472131.0,-0.6153539328173045,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,1.1323283209705746,-0.008011793600154804,-0.04451110198293862,2,0.45,0.7833333333333333,-0.031044593934497655,-3.006579092901444,0.31767167902942545,0.5404495786127156,0.08235939807223927,0.0,1.1323283209705746,0,1.0,0
2024-11-28,79148.47925699748,79245.5717853403,79813.23725507078,77781.41279461562,369673.0,28953510450.0,468891.0,-0.2377515009660253,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,0.8293870635868373,-0.021015318451310994,-0.03848112239265333,3,0.4,0.7666666666666667,-0.029509666299560422,-0.7262731267380907,0.7206129364131627,0.788398583039555,0.04880922317781827,0.15000000000000002,0.8293870635868373,0,1.0,0
2024-11-29,79236.59777760238,79659.99598412053,80611.99742106118,78778.80372378384,353805.0,28037669850.0,478102.0,-0.3010781849446262,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,1.919313064601176,0.00337162904235333,-0.004414036004578681,4,0.5,0.8,-0.008717347137221054,-0.769364161466341,0.48068693539882384,0.7400199120689728,0.005964753018925895,0.9,1.919313064601176,0,1.0,0
2024-12-02,79461.7959033618,79418.401502977,80378.89311953113,78981.79147965535,246458.0,19504818850.0,476654.0,-0.6595992672362233,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,1.5374887188877233,0.0005829947544644387,-0.018880213078596664,5,0.45,0.7833333333333333,0.00953437135551205,-2.342833385082627,0.31251128111227666,0.5170584952607132,0.03651465598505796,0.4,1.5374887188877233,0,1.0,0
2024-12-03,79749.15227497423,79033.94033072949,80386.04510777367,78660.35438077172,266109.0,20972816350.0,469689.0,-0.5681647742717948,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,1.8335151199967346,-0.00267057767194967,-0.004513966143206982,6,0.25,0.7,0.0017004415015993146,-1.070366180614017,0.21648488000326543,0.566564258477418,0.007967262451990517,0.8,1.8335151199967346,0,1.0,0
2024-12-04,79242.49963806993,77482.60954650804,79994.3573074601,77443.62006384745,325860.0,25395776000.0,457340.0,-0.3389592554961398,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,1.5847144260906436,-0.027333499213915702,-0.02380581786791891,7,0.15,0.5333333333333333,-0.04439700207762698,-0.282963585057899,0.015285573909356231,0.7125114794244982,0.033411135897974696,0.44999999999999996,1.5847144260906436,0,1.0,0
2024-12-05,77678.91888514484,77805.58865865498,78131.72903912343,77151.9898805175,210028.0,16160014000.0,448095.0,-0.7577644083435299,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,0.7828849088082989,-0.020307797862962107,-0.01817114943136433,8,0.15,0.6,-0.0617855972999557,-1.98064993257833,0.6671150911917012,0.4687131077115344,0.03876816997946559,0.30000000000000004,0.7828849088082989,0,1.0,0
2024-12-06,77871.16389834971,78072.82889918346,78706.51321190072,77206.1162154237,240926.0,18619034850.0,441009.0,-0.6045754510038351,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,0.9723444289779116,-0.012160742935555469,-0.01992426769960498,9,0.15,0.6,-0.06300549015310253,-1.1790493826361468,0.5776555710220884,0.5463063112090683,0.03647087227586518,0.4,0.9723444289779116,0,1.0,0
2024-12-09,77839.53711776475,78242.17250435396,78545.45830573882,76709.30474652123,243646.0,18768154700.0,431792.0,-0.5722276386500319,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,0.865174530127041,0.009803012086086138,-0.014810534792480512,10,0.15,0.6,-0.05748310595774875,-0.6651613522191507,0.834825469872959,0.564267054507726,0.026247385301276217,0.55,0.865174530127041,0,1.0,0
2024-12-10,79612.14978907388,78292.41853809658,80250.57394787893,77919.35367427833,328380.0,25779484050.0,431889.0,-0.2739971363999046,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,2.1051849032816503,0.00625700399976914,-0.009382320931107468,11,0.2,0.6166666666666667,-0.03683665272244774,1.0608590699500327,0.1600298642058577,0.7603342525510027,0.012339732031838337,0.8,2.1051849032816503,0,1.0,0
2024-12-11,78285.97115050399,78438.40527279452,78775.76621940547,78047.53341691893,177745.0,13823553600.0,429829.0,-0.8830375162830688,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,1.113259750809128,0.004682504512333541,0.012335616106382785,12,0.25,0.6833333333333333,-0.025677828226305266,-1.75483703101497,0.536740249190872,0.4135249133957923,0.029830406117698986,0.4,1.113259750809128,0,1.0,0
2024-12-12,78571.61384326659,78831.43105109982,79333.52255364072,77876.3219149124,190109.0,14835793050.0,422291.0,-0.7980970579720583,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,1.0945589366328266,0.007531214022886035,0.013184687759967506,13,0.3,0.6833333333333333,-0.022249340964007658,-0.9150864614297785,0.6554410633671734,0.45018482515611274,0.029287277187531564,0.44999999999999996,1.0945589366328266,0,1.0,0
2024-12-13,78608.67491569438,77574.58825446153,78728.88007914502,77521.86094618075,197179.0,15263549850.0,411237.0,-0.7350577450119276,0.04,down_trend,-1.0,37.0,down_trend,29.0,0,,,0,0,45,uptrend_push_failure,1.7063160957098586,-0.009168579755723827,-0.006381741916452244,14,0.05,0.43333333333333335,-0.048998920146090086,-0.7184814816533219,0.04368390429014137,0.4794777707258831,0.013309776398582362,0.7,1.7063160957098586,0,1.0,0
2024-12-16,77354.24349669184,77589.47237802156,78045.43220042306,76547.67202836733,219614.0,16906847350.0,402940.0,-0.6069162076076109,0.04,down_trend,-1.0,37.0,down_trend,29.0,1,29.0,down_trend,0,1,45,uptrend_push_failure,0.95442779218497,-0.010822923946764762,-0.008342050143048896,15,0.1,0.45,-0.06459978768779884,-0.3798520033006879,0.69557220781503,0.5450290365811287,0.015305698564937218,0.55,0.95442779218497,0,1.0,0
2024-12-17,77635.952068452,76758.36463191843,77688.76195764658,76380.50760396289,186858.0,14307553500.0,391924.0,-0.7407189733354872,0.0393440121516553,down_trend,-1.0,37.0,down_trend,29.0,1,29.0,down_trend,0,1,45,uptrend_push_failure,0.8611746451356347,-0.026297460182317267,-0.01959390110591208,16,0.0,0.3333333333333333,-0.07462670640643232,-0.9351789556810827,0.28882535486436534,0.4767710066237332,0.04109709028799134,0.15000000000000002,0.8611746451356347,0,1.0,0
2024-12-18,76951.04864052814,76074.4258131385,77302.59696751938,76045.45509587313,218103.0,16617930220.0,389786.0,-0.5806304423030201,0.0384902084792388,down_trend,-1.0,37.0,down_trend,29.0,1,29.0,down_trend,0,1,45,uptrend_push_failure,1.047902239036298,-0.01933832296218152,-0.03013803571649032,17,0.0,0.25,-0.053571820063510245,0.08378858334171421,0.023044906799130658,0.5595454941942501,0.053861635969188394,0.050000000000000044,1.047902239036298,0,1.0,0
2024-12-19,75825.16506425213,75646.59865128386,76044.67458828435,75338.10215585779,187038.0,14109307920.0,373837.0,-0.6925080687698434,0.0384902084792388,down_trend,-1.0,37.0,up_trend,30.0,1,29.0,down_trend,0,1,45,uptrend_push_failure,0.6133901334551018,-0.025040429676746356,-0.0404005402077694,18,0.0,0.2,-0.0749677939512452,-0.7675741976248321,0.4366098665448982,0.500319658032779,0.08074945599103865,0.050000000000000044,0.6133901334551018,0,1.0,0
2024-12-20,75625.32430406852,76834.7565027762,76961.04441329479,75543.41284796575,206713.0,15814901480.0,367766.0,-0.5761155085611237,0.0384902084792388,down_trend,-1.0,37.0,up_trend,30.0,1,29.0,down_trend,0,1,45,uptrend_push_failure,0.8890837320550731,0.0009952253571854364,-0.009537037428526407,19,0.15,0.36666666666666664,-0.06362107708983977,-0.0208659047907254,0.910916267944927,0.5620775166818031,0.0169674771636977,0.65,0.8890837320550731,0,1.0,0
2024-12-23,76868.31534754214,76341.99427686159,77300.41961699935,76266.6398938437,157470.0,12088808740.0,367281.0,-0.8468922587233039,0.0325386574226133,down_trend,-1.0,37.0,up_trend,30.0,1,29.0,down_trend,0,1,45,uptrend_push_failure,1.3771078922037079,0.0035171933388011833,-0.016077929942378888,20,0.1,0.3,-0.05947064791856427,-2.1679426473009054,0.07289210779629204,0.4287452931134472,0.03749995673567575,0.35,1.3771078922037079,0,1.0,0
2024-12-24,76177.51070084762,77258.71487875807,77475.9821724141,76151.32352660704,162575.0,12547997780.0,370004.0,-0.8223743826354291,0.0325386574226133,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,1.2140175711257717,0.021311152863670024,0.006518511034451668,21,0.25,0.4166666666666667,-0.010306057145873737,-1.56103817081443,0.8359824288742284,0.4393871417606296,0.014835461521090299,0.8,1.2140175711257717,0,1.0,0
2024-12-25,77176.25031500736,76704.42082085463,77270.8130035037,76390.49742553887,155796.0,11998214060.0,366959.0,-0.8567026660264337,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,1.4433967509225352,-0.001696311511273696,0.00828129822844259,22,0.15,0.3333333333333333,-0.0021967411603700526,-1.705708817222016,0.356603249077465,0.424559691954687,0.019505615783531445,0.65,1.4433967509225352,0,1.0,0
2024-12-26,76773.43549556127,76699.10754414125,77058.37904676868,76505.99339244212,136157.0,10474996920.0,361340.0,-0.9760107116659128,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,1.100399770184891,0.004677808991792487,0.013913499240187477,23,0.15,0.3333333333333333,-0.016307879309840345,-1.8505061523274555,0.34960022981510896,0.3768113134444014,0.036924313957044756,0.30000000000000004,1.100399770184891,0,1.0,0
2024-12-27,76750.12042457204,75807.53043463978,77189.04693855719,75751.82361459768,170213.0,13066656960.0,365291.0,-0.7636437022623411,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,1.5612399693816408,-0.018783440112816185,-0.013369289041728294,24,0.05,0.23333333333333334,-0.012819520177334454,-0.4305485203058789,0.03876003061835943,0.46596549052673075,0.02869158620870304,0.55,1.5612399693816408,0,1.0,0
2024-12-30,75732.37380620094,77402.32441373424,77886.95325602473,75261.70285639727,357200.0,27513509840.0,374830.0,-0.0481767408481124,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,2.8533274061651746,0.009098609772565602,0.01388921191955328,25,0.45,0.48333333333333334,0.02122246465790667,3.609150204857416,0.8153970979837722,0.9529653442894112,0.014574729293970202,0.85,2.8533274061651746,0,1.0,0
2024-12-31,77155.1411125896,76258.52010231103,77292.94957505257,75925.81015555093,225644.0,17283257660.0,376499.0,-0.5119568551259706,0.0326238932760308,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,2.4082591120152435,-0.005744362039371342,-0.012946044702097925,26,0.15,0.2833333333333333,0.0410960478481428,1.2224143220875572,0.24336211948403666,0.599321644944608,0.021601163267337783,0.6,2.4082591120152435,0,1.0,0
2025-01-02,76370.04461797375,77011.20558874552,77678.76073222524,76262.01699091216,214331.0,16567752380.0,363731.0,-0.528893034403922,0.0326238932760308,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,2.139839711980106,0.01587804202570009,0.0039995708801112695,27,0.45,0.4666666666666667,-0.004279712768809674,0.8745998078387996,0.5288102399795941,0.5892568958928439,0.006787482519065148,1.0,2.139839711980106,0,1.0,0
2025-01-03,76743.82133618691,75787.7645076761,76969.85583202029,75451.23027638714,241316.0,18368537660.0,353761.0,-0.3825142659465788,0.0314607306720646,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,1.838469677820538,-0.020859320676572035,-0.011882055289113569,28,0.05,0.23333333333333334,-0.05785104597010182,1.4402966437096023,0.22160448310686262,0.6821441594748997,0.017418686540188407,0.65,1.838469677820538,0,1.0,0
2025-01-06,76062.44215366362,77081.17974621737,78625.08336719964,76003.63701709149,364604.0,28357841220.0,344074.0,0.0579550825931468,0.0317844443791019,down_trend,-1.0,37.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,2.4620414902988403,0.010787773520947397,0.01680109224341142,29,0.55,0.48333333333333334,-0.09005864067564495,2.4923616992945643,0.41104893452480074,1.0596673971296873,0.0158550619646508,0.7,2.4620414902988403,0,1.0,0
2025-01-07,77239.78080072583,78238.59709504947,79012.68401529927,76492.46946680314,315177.0,24668181640.0,369576.0,-0.1592220168160511,0.0321114162362419,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,2.6999715432230054,0.01593783004590854,0.010804232142243464,1,0.8,0.65,0.015941819149722036,1.7027535893458048,0.6928488010230249,0.852807000454575,0.012669023749200514,0.9,2.6999715432230054,0,1.0,0
2025-01-08,78391.19160935872,76677.90832608871,78462.9389393391,76584.1896161782,244784.0,18988309060.0,360037.0,-0.3858306149216363,0.0321114162362419,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,2.2559784512330023,0.011745218033478944,0.005499558911122637,2,0.3,0.3333333333333333,0.017585260066304897,0.22344805626646658,0.04988356283361419,0.679885678416385,0.008088946547502536,0.95,2.2559784512330023,0,1.0,0
2025-01-09,76873.7258557935,77701.35477379091,78004.0892417687,76710.62322938269,193554.0,15014976460.0,358761.0,-0.6170998853201127,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,1.6840490318870813,0.008045738656510038,0.008961672262747244,3,0.85,0.5666666666666667,0.04179967810638807,-0.40940479599175583,0.7659509681129186,0.5395068025788756,0.016610860548763984,0.6,1.6840490318870813,0,1.0,0
2025-01-10,77593.86113822047,77406.66711529455,77880.54600573082,76803.78312190284,167400.0,12990256880.0,356643.0,-0.7563491233906806,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,1.290095862843634,-0.010633242550914246,0.02136100224270998,4,0.75,0.5,-0.03562112114816607,-0.9189503436691905,0.5599041371563659,0.46937693996517527,0.04550927074579938,0.09999999999999998,1.290095862843634,0,1.0,0
2025-01-13,78054.46672531203,78216.98265171045,78753.34599778778,77535.9869809462,234038.0,18369418940.0,358825.0,-0.4273513091216917,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,1.7426367106041385,0.02007193935281215,0.014735152072563151,5,0.95,0.6333333333333333,-0.003371999489216293,0.008163392154157524,0.5594041374344008,0.6522343760886226,0.022591805358264355,0.35,1.7426367106041385,0,1.0,0
2025-01-14,78326.29936888115,78628.28548595963,79418.73227209895,78029.5214201289,238176.0,18835140020.0,379157.0,-0.4649404711490107,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,45,uptrend_push_failure,3.8180570087397783,0.011929402194688299,0.004980769152043152,6,1.0,0.7,0.05529393870184407,0.009683013475262129,0.4310102134471617,0.628172498463697,0.007928983144318594,0.95,3.8180570087397783,0,1.0,0
2025-01-15,78474.71743738798,79763.03859380224,80828.6889164735,78140.39280828611,379981.0,30394575360.0,409729.0,-0.0753747140775239,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,45,uptrend_push_failure,5.855033240365518,0.03044145377035745,0.040234929917406737,7,1.0,0.8333333333333334,0.13876068410185738,4.520322758786988,0.6035963748837958,0.9273959129082882,0.04338484713743357,0.15000000000000002,5.855033240365518,0,1.0,0
2025-01-16,80020.56166859069,79447.37810758078,80453.88785028529,78885.63659611714,205773.0,16405723860.0,401317.0,-0.6679780192402538,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,45,uptrend_push_failure,4.4169225604987865,0.015730541043101898,0.022470950974703197,8,0.95,0.8,0.11191683424062226,-0.6321453751679591,0.35819611810966107,0.5127442894270614,0.04382486833702654,0.15000000000000002,4.4169225604987865,0,1.0,0
2025-01-17,80003.98963588163,80329.66888668691,80792.18741896632,79693.65648560072,280464.0,22583334620.0,412759.0,-0.3864185130490085,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,45,uptrend_push_failure,3.748848813365293,0.021638312347928457,0.037761628039593154,9,1.0,0.85,0.08491352020268828,0.5770034659203277,0.5789663101589861,0.6794860923686703,0.05557380565061623,0.050000000000000044,3.748848813365293,0,1.0,0
2025-01-20,80472.1532765247,80380.96737600217,81315.43929674051,79136.47732553637,284369.0,22845498760.0,416963.0,-0.3827247982638317,0.034708866940099,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,45,uptrend_push_failure,3.246965457054671,0.00774705669560527,0.027666430625784333,10,1.0,0.85,0.01750152329744914,0.579090650496645,0.5711389491474536,0.6820005612008739,0.04056658043956589,0.19999999999999996,3.246965457054671,0,1.0,0
2025-01-21,80530.12651968842,78269.97830043916,80760.14653385538,77215.3983862042,366011.0,28952964760.0,405999.0,-0.1036873089499689,0.034708866940099,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,45,uptrend_push_failure,3.488536751959075,-0.014819869896112614,-0.004556975690185205,11,0.75,0.5833333333333334,0.011599057846446215,1.734583984668011,0.2975048918309624,0.9015071465693265,0.0050548414480425545,1.0,3.488536751959075,1,-1.0,1
