date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_first_diff,speculation_down_flag,speculation_down_days,speculation_down_streak,signal,position_scale,is_effective_signal
2024-12-11,78438.40527279452,down_trend,28.0,0,,23,speculation_continuous_drop,2.0,-0.8830375162830688,-0.6090403798831643,1.0,2.0,1,0,1.0,0
2024-12-12,78831.43105109982,down_trend,28.0,0,,23,speculation_continuous_drop,1.0,-0.7980970579720583,0.08494045831101049,0.0,1.0,0,0,1.0,0
2024-12-13,77574.58825446153,down_trend,28.0,0,,23,speculation_continuous_drop,1.0,-0.7350577450119276,0.06303931296013077,0.0,1.0,0,0,1.0,0
2024-12-16,77589.47237802156,down_trend,28.0,1,28.0,23,speculation_continuous_drop,1.0,-0.6069162076076109,0.12814153740431666,0.0,1.0,0,0,1.0,0
2024-12-17,76758.36463191843,down_trend,28.0,1,28.0,23,speculation_continuous_drop,2.0,-0.7407189733354872,-0.1338027657278763,1.0,2.0,1,0,1.0,0
2024-12-18,76074.4258131385,down_trend,28.0,1,28.0,23,speculation_continuous_drop,1.0,-0.5806304423030201,0.16008853103246712,0.0,1.0,0,0,1.0,0
2024-12-19,75646.59865128386,up_trend,29.0,1,28.0,23,speculation_continuous_drop,2.0,-0.6925080687698434,-0.11187762646682331,1.0,2.0,1,0,1.0,0
2024-12-20,76834.7565027762,up_trend,29.0,1,28.0,23,speculation_continuous_drop,2.0,-0.5761155085611237,0.11639256020871969,0.0,2.0,0,0,1.0,0
2024-12-23,76341.99427686159,up_trend,29.0,1,28.0,23,speculation_continuous_drop,3.0,-0.8468922587233039,-0.27077675016218017,1.0,3.0,1,0,1.0,0
2024-12-24,77258.71487875807,up_trend,29.0,0,,23,speculation_continuous_drop,2.0,-0.8223743826354291,0.024517876087874813,0.0,2.0,0,0,1.0,0
2024-12-25,76704.42082085463,up_trend,29.0,0,,23,speculation_continuous_drop,3.0,-0.8567026660264337,-0.03432828339100469,1.0,3.0,1,0,1.0,0
2024-12-26,76699.10754414125,up_trend,29.0,0,,23,speculation_continuous_drop,3.0,-0.9760107116659128,-0.11930804563947905,1.0,3.0,2,0,1.0,0
2024-12-27,75807.53043463978,up_trend,29.0,0,,23,speculation_continuous_drop,3.0,-0.7636437022623411,0.21236700940357167,0.0,3.0,0,0,1.0,0
2024-12-30,77402.32441373424,up_trend,29.0,0,,23,speculation_continuous_drop,2.0,-0.0481767408481124,0.7154669614142287,0.0,2.0,0,0,1.0,0
2024-12-31,76258.52010231103,up_trend,29.0,0,,23,speculation_continuous_drop,3.0,-0.5119568551259706,-0.46378011427785815,1.0,3.0,1,0,1.0,0
2025-01-02,77011.20558874552,up_trend,29.0,0,,23,speculation_continuous_drop,3.0,-0.528893034403922,-0.016936179277951435,1.0,3.0,2,0,1.0,0
2025-01-03,75787.7645076761,up_trend,29.0,0,,23,speculation_continuous_drop,2.0,-0.3825142659465788,0.1463787684573432,0.0,2.0,0,0,1.0,0
2025-01-06,77081.17974621737,up_trend,29.0,0,,23,speculation_continuous_drop,2.0,0.0579550825931468,0.4404693485397256,0.0,2.0,0,0,1.0,0
2025-01-07,78238.59709504947,up_trend,29.0,0,,23,speculation_continuous_drop,3.0,-0.1592220168160511,-0.2171770994091979,1.0,3.0,1,0,1.0,0
2025-01-08,76677.90832608871,up_trend,29.0,0,,23,speculation_continuous_drop,3.0,-0.3858306149216363,-0.22660859810558517,1.0,3.0,2,0,1.0,0
2025-01-09,77701.35477379091,up_trend,29.0,0,,23,speculation_continuous_drop,3.0,-0.6170998853201127,-0.23126927039847645,1.0,3.0,3,0,1.0,0
2025-01-10,77406.66711529455,up_trend,29.0,0,,23,speculation_continuous_drop,4.0,-0.7563491233906806,-0.13924923807056788,1.0,4.0,4,1,0.5,0
2025-01-13,78216.98265171045,up_trend,29.0,0,,23,speculation_continuous_drop,4.0,-0.4273513091216917,0.3289978142689889,0.0,4.0,0,1,0.5,0
2025-01-14,78628.28548595963,up_trend,29.0,0,,23,speculation_continuous_drop,4.0,-0.4649404711490107,-0.03758916202731899,1.0,4.0,1,1,0.5,0
2025-01-15,79763.03859380224,up_trend,29.0,1,29.0,23,speculation_continuous_drop,3.0,-0.0753747140775239,0.38956575707148683,0.0,3.0,0,0,1.0,0
2025-01-16,79447.37810758078,up_trend,29.0,1,29.0,23,speculation_continuous_drop,3.0,-0.6679780192402538,-0.5926033051627299,1.0,3.0,1,0,1.0,0
2025-01-17,80329.66888668691,up_trend,29.0,1,29.0,23,speculation_continuous_drop,2.0,-0.3864185130490085,0.2815595061912453,0.0,2.0,0,0,1.0,0
2025-01-20,80380.96737600217,down_trend,30.0,1,29.0,23,speculation_continuous_drop,2.0,-0.3827247982638317,0.0036937147851767715,0.0,2.0,0,0,1.0,0
2025-01-21,78269.97830043916,down_trend,30.0,1,29.0,23,speculation_continuous_drop,1.0,-0.1036873089499689,0.2790374893138628,0.0,1.0,0,0,1.0,0
2025-01-22,78915.04334667012,down_trend,30.0,1,29.0,23,speculation_continuous_drop,2.0,-0.9463089783775692,-0.8426216694276003,1.0,2.0,1,0,1.0,0
2025-01-23,79341.34431291292,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.9672657391407876,-0.020956760763218396,1.0,2.0,2,0,1.0,0
2025-01-24,79363.83698994215,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.144934293786955,-0.1776685546461675,1.0,3.0,3,0,1.0,0
2025-01-27,79427.6032237804,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.8912437860960658,0.2536905076908893,0.0,3.0,0,0,1.0,0
2025-02-05,78024.63140996407,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.7589723658661379,0.13227142022992788,0.0,3.0,0,0,1.0,0
2025-02-06,77450.23287346536,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.7718917507381416,-0.012919384872003725,1.0,3.0,1,0,1.0,0
2025-02-07,77712.90959194045,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.7695189119831563,0.0023728387549853958,0.0,2.0,0,0,1.0,0
2025-02-10,78516.0869336697,down_trend,30.0,0,,23,speculation_continuous_drop,1.0,-0.5035203008329053,0.2659986111502509,0.0,1.0,0,0,1.0,0
2025-02-11,77248.3300129702,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.6679017487356025,-0.16438144790269715,1.0,2.0,1,0,1.0,0
2025-02-12,77472.97311735935,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.0201591693480812,-0.35225742061247867,1.0,3.0,2,0,1.0,0
2025-02-13,77282.54287120473,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.9375309477764184,0.08262822157166272,0.0,2.0,0,0,1.0,0
2025-02-14,76778.3945553336,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.813327072445674,0.1242038753307444,0.0,2.0,0,0,1.0,0
2025-02-17,77152.29209240971,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.046421474235696,-0.23309440179002205,1.0,3.0,1,0,1.0,0
2025-02-18,77069.38997247192,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.2977186302151789,-0.25129715597948277,1.0,3.0,2,0,1.0,0
2025-02-19,77313.01845608462,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-1.1180207834588871,0.17969784675629175,0.0,2.0,0,0,1.0,0
2025-02-20,77216.24467162298,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-1.1105345586309794,0.007486224827907728,0.0,2.0,0,0,1.0,0
2025-02-21,76708.1847371373,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.9307431574091918,0.1797914012217876,0.0,2.0,0,0,1.0,0
2025-02-24,76851.0123250986,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-1.1149913648430727,-0.18424820743388093,1.0,2.0,1,0,1.0,0
2025-02-25,76777.67336116197,down_trend,30.0,0,,23,speculation_continuous_drop,1.0,-0.9391642353095,0.1758271295335727,0.0,1.0,0,0,1.0,0
2025-02-26,76178.82043329345,down_trend,30.0,0,,23,speculation_continuous_drop,1.0,-0.7683115507478833,0.17085268456161673,0.0,1.0,0,0,1.0,0
2025-02-27,76335.32661723981,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-1.0118107033651984,-0.24349915261731514,1.0,2.0,1,0,1.0,0
2025-02-28,75445.06941462003,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.8478889748716509,0.16392172849354747,0.0,2.0,0,0,1.0,0
2025-03-03,75680.27852450938,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-1.2049442398578514,-0.35705526498620044,1.0,2.0,1,0,1.0,0
2025-03-04,75527.12004578476,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.2934343778976378,-0.08849013803978645,1.0,3.0,2,0,1.0,0
2025-03-05,75599.01703994264,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.1104657642890756,0.1829686136085622,0.0,3.0,0,0,1.0,0
2025-03-06,77013.02660503009,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.7272059201552226,0.38325984413385306,0.0,2.0,0,0,1.0,0
2025-03-07,76397.8622895749,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.643634622676949,0.08357129747827352,0.0,2.0,0,0,1.0,0
2025-03-10,76014.01416184894,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-1.0799164261910437,-0.4362818035140946,1.0,2.0,1,0,1.0,0
2025-03-11,76210.66910874125,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-1.3219196729214324,-0.24200324673038875,1.0,2.0,2,0,1.0,0
2025-03-12,75867.29421672014,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.4272652129593393,-0.10534554003790686,1.0,3.0,3,0,1.0,0
2025-03-13,75593.69962979163,down_trend,30.0,0,,23,speculation_continuous_drop,4.0,-1.5317928184851757,-0.1045276055258364,1.0,4.0,4,1,0.5,0
2025-03-14,75804.69022146142,down_trend,30.0,0,,23,speculation_continuous_drop,4.0,-1.1919558574625957,0.33983696102258,0.0,4.0,0,1,0.5,0
2025-03-17,76478.7458593696,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.8677804977215231,0.3241753597410726,0.0,3.0,0,0,1.0,0
2025-03-18,75675.40676742094,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.8754896698987747,-0.007709172177251644,1.0,3.0,1,0,1.0,0
2025-03-19,75471.09885655322,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.5178422581760698,-0.642352588277295,1.0,3.0,2,0,1.0,0
2025-03-20,73571.8434436724,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.3003751208846147,1.2174671372914552,0.0,2.0,0,0,1.0,0
2025-03-21,73544.80495589854,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.7407467908384623,-0.4403716699538476,1.0,3.0,1,0,1.0,0
2025-03-24,74012.59724792495,down_trend,30.0,0,,23,speculation_continuous_drop,4.0,-1.2114405220558615,-0.4706937312173992,1.0,4.0,2,1,0.5,0
2025-03-25,74047.76297333329,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.0946153390495554,0.11682518300630607,0.0,3.0,0,0,1.0,0
2025-03-26,74670.51762388021,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.9152897676466436,0.17932557140291183,0.0,2.0,0,0,1.0,0
2025-03-27,74610.73315759437,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.9824448193687818,-0.0671550517221382,1.0,3.0,1,0,1.0,0
2025-03-28,74335.32282182087,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.0715067030750702,-0.08906188370628842,1.0,3.0,2,0,1.0,0
2025-03-31,74451.19477532287,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.1335636518657015,-0.06205694879063128,1.0,3.0,3,0,1.0,0
2025-04-01,74660.0485069908,down_trend,30.0,0,,23,speculation_continuous_drop,4.0,-1.2271868505892307,-0.0936231987235292,1.0,4.0,4,1,0.5,0
2025-04-02,73724.81222965005,down_trend,30.0,0,,23,speculation_continuous_drop,4.0,-0.8650564929507968,0.36213035763843393,0.0,4.0,0,1,0.5,0
2025-04-03,73560.76572671706,down_trend,30.0,0,,23,speculation_continuous_drop,4.0,-1.132005797640146,-0.2669493046893493,1.0,4.0,1,1,0.5,0
2025-04-07,71403.0454593066,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.411598364356919,0.7204074332832271,0.0,3.0,0,0,1.0,0
2025-04-08,70668.94100891167,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.5091519446380757,-0.09755358028115668,1.0,3.0,1,0,1.0,0
2025-04-09,70332.91160630052,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.4816621020059458,0.02748984263212989,0.0,2.0,0,0,1.0,0
2025-04-10,70997.73254985863,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.8441370413895702,-0.36247493938362446,1.0,3.0,1,0,1.0,0
2025-04-11,70709.07060622497,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.1277142053090847,-0.2835771639195145,1.0,3.0,2,0,1.0,0
2025-04-14,71103.20749790172,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.8746372263984689,0.25307697891061587,0.0,3.0,0,0,1.0,0
2025-04-15,71087.33323015014,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.4154603601596374,-0.5408231337611685,1.0,3.0,1,0,1.0,0
2025-04-16,70676.10144038187,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.9405393946605578,0.4749209654990796,0.0,3.0,0,0,1.0,0
2025-04-17,70755.53845674977,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.2209239588700518,-0.280384564209494,1.0,3.0,1,0,1.0,0
2025-04-18,70544.51105069152,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.7775074512596174,0.4434165076104344,0.0,2.0,0,0,1.0,0
2025-04-21,69349.62691828462,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.2624508841821059,0.5150565670775116,0.0,2.0,0,0,1.0,0
2025-04-22,68216.3455374353,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.5466367402701339,-0.284185856088028,1.0,2.0,1,0,1.0,0
2025-04-23,69295.07330352362,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.2817957911627661,0.2648409491073678,0.0,2.0,0,0,1.0,0
2025-04-24,68655.5618137744,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.9746947005064722,-0.6928989093437061,1.0,2.0,1,0,1.0,0
2025-04-25,68544.0040665526,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.8704280276114711,0.10426667289500113,0.0,2.0,0,0,1.0,0
2025-04-28,67343.98559387127,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.7053227615769886,0.1651052660344825,0.0,2.0,0,0,1.0,0
2025-04-29,66658.53716326776,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.835165384736747,-0.12984262315975836,1.0,2.0,1,0,1.0,0
2025-04-30,66346.92568750643,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.9150490990642058,-0.07988371432745889,1.0,3.0,2,0,1.0,0
2025-05-06,65658.632313789,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-1.082105312314012,-0.16705621324980624,1.0,3.0,3,0,1.0,0
2025-05-07,64611.30658092725,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.5174348997069816,0.5646704126070304,0.0,3.0,0,0,1.0,0
2025-05-08,64672.97073347205,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.1230862355859813,0.39434866412100034,0.0,3.0,0,0,1.0,0
2025-05-09,63483.57023953834,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.287181381145953,-0.16409514555997168,1.0,3.0,1,0,1.0,0
2025-05-12,64477.49195645231,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.1507575395248552,0.13642384162109777,0.0,2.0,0,0,1.0,0
2025-05-13,63720.1247390084,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.5658078479753204,-0.41505030845046514,1.0,2.0,1,0,1.0,0
2025-05-14,65636.47412455792,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,0.0169391403173036,0.582746988292624,0.0,2.0,0,0,1.0,0
2025-05-15,64637.32099887484,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.5431978454398292,-0.5601369857571328,1.0,3.0,1,0,1.0,0
2025-05-16,62378.9077721526,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.3068346352292644,0.23636321021056478,0.0,2.0,0,0,1.0,0
2025-05-19,61767.72337741391,down_trend,30.0,0,,23,speculation_continuous_drop,3.0,-0.6623077819321731,-0.3554731467029087,1.0,3.0,1,0,1.0,0
2025-05-20,61410.48039010631,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.6262685234217008,0.036039258510472294,0.0,2.0,0,0,1.0,0
2025-05-21,61666.72993262753,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.530824788004879,0.09544373541682183,0.0,2.0,0,0,1.0,0
2025-05-22,62700.92719520752,down_trend,30.0,0,,23,speculation_continuous_drop,1.0,-0.0433366070271612,0.4874881809777178,0.0,1.0,0,0,1.0,0
2025-05-23,61600.95368648485,down_trend,30.0,0,,23,speculation_continuous_drop,2.0,-0.4037643513091751,-0.3604277442820139,1.0,2.0,1,0,1.0,0
2025-05-26,60674.24349891898,down_trend,30.0,1,30.0,23,speculation_continuous_drop,2.0,-0.5361158962401528,-0.13235154493097767,1.0,2.0,2,0,1.0,0
2025-05-27,61134.173435815785,down_trend,30.0,1,30.0,23,speculation_continuous_drop,2.0,-0.0315598625094781,0.5045560337306747,0.0,2.0,0,0,1.0,0
2025-05-28,60571.9693710746,down_trend,30.0,1,30.0,23,speculation_continuous_drop,3.0,-0.0509008942681862,-0.019341031758708098,1.0,3.0,1,0,1.0,0
2025-05-29,59083.59433364111,up_trend,31.0,1,30.0,23,speculation_continuous_drop,4.0,-0.0759512534123355,-0.025050359144149298,1.0,4.0,2,1,0.5,1
2025-05-30,59882.27550588198,up_trend,31.0,1,30.0,23,speculation_continuous_drop,3.0,0.0447129613367358,0.1206642147490713,0.0,3.0,0,0,1.0,0
2025-06-03,59959.14172818432,up_trend,31.0,1,30.0,23,speculation_continuous_drop,3.0,-0.2680922660979851,-0.3128052274347209,1.0,3.0,1,0,1.0,0
2025-06-04,61192.448698897606,up_trend,31.0,0,,23,speculation_continuous_drop,3.0,0.0855250060433742,0.3536172721413593,0.0,3.0,0,0,1.0,0
2025-06-05,60433.93792389253,up_trend,31.0,0,,23,speculation_continuous_drop,3.0,-0.4331751797082282,-0.5187001857516024,1.0,3.0,1,0,1.0,0
2025-06-06,60787.0270155572,up_trend,31.0,1,31.0,23,speculation_continuous_drop,2.0,-0.3232052790574816,0.10996990065074663,0.0,2.0,0,0,1.0,0
2025-06-09,60933.86127290809,up_trend,31.0,1,31.0,23,speculation_continuous_drop,3.0,-0.790489541761335,-0.4672842627038534,1.0,3.0,1,0,1.0,0
2025-06-10,60959.10759492531,up_trend,31.0,1,31.0,23,speculation_continuous_drop,2.0,-0.4437195730424946,0.3467699687188404,0.0,2.0,0,0,1.0,0
2025-06-11,61764.79946001634,down_trend,32.0,1,31.0,23,speculation_continuous_drop,2.0,-0.2090597430388667,0.2346598300036279,0.0,2.0,0,0,1.0,0
2025-06-12,60533.02846343082,down_trend,32.0,1,31.0,23,speculation_continuous_drop,2.0,-0.4409559155426136,-0.2318961725037469,1.0,2.0,1,0,1.0,0
2025-06-13,59913.17350047996,down_trend,32.0,1,31.0,23,speculation_continuous_drop,2.0,-0.4013537169000297,0.03960219864258391,0.0,2.0,0,0,1.0,0
2025-06-16,59922.27735912502,down_trend,32.0,0,,23,speculation_continuous_drop,2.0,-0.527832126826487,-0.12647840992645726,1.0,2.0,1,0,1.0,0
2025-06-17,59950.64910439944,down_trend,32.0,1,32.0,23,speculation_continuous_drop,3.0,-0.8156129393737324,-0.2877808125472454,1.0,3.0,2,0,1.0,0
2025-06-18,60025.524931649954,down_trend,32.0,1,32.0,23,speculation_continuous_drop,4.0,-0.8498643465504205,-0.034251407176688176,1.0,4.0,3,1,0.5,1
2025-06-19,60143.416111062805,down_trend,32.0,1,32.0,23,speculation_continuous_drop,4.0,-0.8977156181213714,-0.047851271570950815,1.0,4.0,4,1,0.5,1
2025-06-20,59074.355492316274,up_trend,33.0,1,32.0,23,speculation_continuous_drop,4.0,-0.3636223100663722,0.5340933080549992,0.0,4.0,0,1,0.5,1
2025-06-23,59161.95331525076,up_trend,33.0,1,32.0,23,speculation_continuous_drop,4.0,-0.6075460411313307,-0.24392373106495852,1.0,4.0,1,1,0.5,1
2025-06-24,60740.48313952015,up_trend,33.0,1,32.0,23,speculation_continuous_drop,3.0,0.3098768373992623,0.917422878530593,0.0,3.0,0,0,1.0,0
2025-06-25,60930.93942786819,up_trend,33.0,0,,23,speculation_continuous_drop,3.0,-0.3329232554079251,-0.6428000928071874,1.0,3.0,1,0,1.0,0
2025-06-26,61510.27137672392,up_trend,33.0,0,,23,speculation_continuous_drop,2.0,-0.232372229563762,0.10055102584416312,0.0,2.0,0,0,1.0,0
2025-06-27,63306.3318060167,up_trend,33.0,0,,23,speculation_continuous_drop,2.0,0.252341325695769,0.48471355525953097,0.0,2.0,0,0,1.0,0
2025-06-30,62290.83671838749,up_trend,33.0,0,,23,speculation_continuous_drop,2.0,-0.1880004209388695,-0.44034174663463854,1.0,2.0,1,0,1.0,0
2025-07-01,62735.91978325273,up_trend,33.0,0,,23,speculation_continuous_drop,3.0,-0.2003196400137265,-0.012319219074857002,1.0,3.0,2,0,1.0,0
2025-07-02,63902.8456296618,up_trend,33.0,0,,23,speculation_continuous_drop,2.0,0.1016263248388752,0.3019459648526017,0.0,2.0,0,0,1.0,0
2025-07-03,64016.21575214755,up_trend,33.0,0,,23,speculation_continuous_drop,3.0,-0.1675508217468001,-0.2691771465856753,1.0,3.0,1,0,1.0,0
2025-07-04,63281.473286125394,up_trend,33.0,0,,23,speculation_continuous_drop,4.0,-0.3184743946498274,-0.1509235729030273,1.0,4.0,2,1,0.5,0
2025-07-07,63640.78710775284,up_trend,33.0,0,,23,speculation_continuous_drop,4.0,-0.7331553113980166,-0.4146809167481892,1.0,4.0,3,1,0.5,0
2025-07-08,63852.96391279844,up_trend,33.0,0,,23,speculation_continuous_drop,3.0,0.1184731265457335,0.8516284379437501,0.0,3.0,0,0,1.0,0
2025-07-09,64345.94835454461,up_trend,33.0,0,,23,speculation_continuous_drop,4.0,-0.3386696151280244,-0.4571427416737579,1.0,4.0,1,1,0.5,0
2025-07-10,64200.907146477446,up_trend,33.0,0,,23,speculation_continuous_drop,3.0,-0.1741080411755667,0.1645615739524577,0.0,3.0,0,0,1.0,0
2025-07-11,64219.84222226659,up_trend,33.0,0,,23,speculation_continuous_drop,3.0,-0.1798187510502403,-0.00571070987467362,1.0,3.0,1,0,1.0,0
2025-07-14,66395.69311537778,up_trend,33.0,0,,23,speculation_continuous_drop,2.0,0.661180493443924,0.8409992444941643,0.0,2.0,0,0,1.0,0
2025-07-15,66527.51669513399,up_trend,33.0,0,,23,speculation_continuous_drop,3.0,0.3968213022006025,-0.2643591912433215,1.0,3.0,1,0,1.0,0
2025-07-16,66267.1792297835,up_trend,33.0,0,,23,speculation_continuous_drop,3.0,-0.0797281816024944,-0.4765494838030969,1.0,3.0,2,0,1.0,0
2025-07-17,67713.29837987259,up_trend,33.0,1,33.0,23,speculation_continuous_drop,3.0,0.4909439621285955,0.5706721437310899,0.0,3.0,0,0,1.0,0
2025-07-18,69403.89210736599,up_trend,33.0,1,33.0,23,speculation_continuous_drop,2.0,0.8014961074766556,0.3105521453480601,0.0,2.0,0,0,1.0,0
2025-07-21,70810.99092904947,up_trend,33.0,1,33.0,23,speculation_continuous_drop,3.0,0.4286458328670136,-0.372850274609642,1.0,3.0,1,0,1.0,0
2025-07-22,72385.3095290136,up_trend,33.0,1,33.0,23,speculation_continuous_drop,2.0,0.6821232694115161,0.25347743654450255,0.0,2.0,0,0,1.0,0
2025-07-23,69036.84822482467,no_trend,,1,33.0,23,speculation_continuous_drop,1.0,0.9500200744023276,0.2678968049908115,0.0,1.0,0,0,1.0,0
2025-07-24,75713.29861715241,no_trend,,1,33.0,23,speculation_continuous_drop,1.0,1.076419870527918,0.12639979612559038,0.0,1.0,0,0,1.0,0
2025-07-25,79578.45873826499,down_trend,34.0,0,,23,speculation_continuous_drop,2.0,0.6298952442370237,-0.4465246262908943,1.0,2.0,1,0,1.0,0
2025-07-28,71941.51540366371,down_trend,34.0,0,,23,speculation_continuous_drop,1.0,0.7076874925821914,0.07779224834516774,0.0,1.0,0,0,1.0,0
2025-07-29,70689.18065640068,down_trend,34.0,0,,23,speculation_continuous_drop,2.0,0.5923752285736149,-0.11531226400857653,1.0,2.0,1,0,1.0,0
2025-07-30,70620.67479784404,down_trend,34.0,0,,23,speculation_continuous_drop,2.0,0.7487398788718954,0.1563646502982805,0.0,2.0,0,0,1.0,0
2025-07-31,68703.83452237242,down_trend,34.0,1,34.0,23,speculation_continuous_drop,3.0,0.4882760824837865,-0.2604637963881089,1.0,3.0,1,0,1.0,0
2025-08-01,69249.5716319474,down_trend,34.0,1,34.0,23,speculation_continuous_drop,3.0,0.2082635351630899,-0.2800125473206966,1.0,3.0,2,0,1.0,0
2025-08-04,69151.97043703265,down_trend,34.0,1,34.0,23,speculation_continuous_drop,4.0,-0.0463348011631293,-0.2545983363262192,1.0,4.0,3,1,0.5,1
2025-08-05,68017.81882734837,up_trend,35.0,1,34.0,23,speculation_continuous_drop,3.0,0.1034214139645697,0.149756215127699,0.0,3.0,0,0,1.0,0
2025-08-06,69686.09121096708,up_trend,35.0,1,34.0,23,speculation_continuous_drop,4.0,-0.0736914690032746,-0.1771128829678443,1.0,4.0,1,1,0.5,1
2025-08-07,72313.15902511151,up_trend,35.0,1,34.0,23,speculation_continuous_drop,3.0,0.4943370627548843,0.5680285317581589,0.0,3.0,0,0,1.0,0
2025-08-08,76863.44762238451,up_trend,35.0,0,,23,speculation_continuous_drop,2.0,0.5212472915084235,0.02691022875353921,0.0,2.0,0,0,1.0,0
2025-08-11,80865.33115392516,up_trend,35.0,0,,23,speculation_continuous_drop,2.0,-2.13181269662177,-2.6530599881301935,1.0,2.0,1,0,1.0,0
2025-08-12,81799.26768464812,up_trend,35.0,0,,23,speculation_continuous_drop,2.0,0.9572856032996698,3.08909829992144,0.0,2.0,0,0,1.0,0
2025-08-13,84643.96629879496,up_trend,35.0,1,35.0,23,speculation_continuous_drop,2.0,0.6585274996485313,-0.29875810365113853,1.0,2.0,1,0,1.0,0
2025-08-14,84891.41961388514,up_trend,35.0,1,35.0,23,speculation_continuous_drop,3.0,0.5108471111894483,-0.14768038845908305,1.0,3.0,2,0,1.0,0
2025-08-15,86463.14350119753,up_trend,35.0,1,35.0,23,speculation_continuous_drop,4.0,0.2806488298149075,-0.23019828137454074,1.0,4.0,3,1,0.5,1
2025-08-18,88979.04766675524,down_trend,36.0,1,35.0,23,speculation_continuous_drop,3.0,0.437482793240315,0.1568339634254075,0.0,3.0,0,0,1.0,0
2025-08-19,87154.79860574917,down_trend,36.0,1,35.0,23,speculation_continuous_drop,4.0,0.0840009313059253,-0.35348186193438974,1.0,4.0,1,1,0.5,1
2025-08-20,80716.02111876692,down_trend,36.0,1,35.0,23,speculation_continuous_drop,3.0,0.3590259318086079,0.27502500050268264,0.0,3.0,0,0,1.0,0
