date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_first_diff,speculation_abs_first_diff,speculation_first_diff_rank,speculation_abs_first_diff_rank,speculation_first_diff_rise_signal,speculation_first_diff_drop_signal,speculation_first_diff_large_abs_signal,signal,position_scale,is_effective_signal,open,realtime_trend,realtime_position,realtime_segment_id,base_position,factor_position,daily_price_return,strategy_return,base_strategy_return,nav,base_nav,running_max,drawdown
2024-11-20,83069.64961439381,down_trend,29.0,0,,22,speculation_first_difference,0.1,0.2113379508554131,-0.0721838331641317,0.0721838331641317,0.3,0.1,0,0,0,0,1.0,0,82961.8327966506,up_trend,1.0,36.0,1.0,1.0,107.81681774320896,107.81681774320896,107.81681774320896,65009.74701454253,48684.030806743336,118051.81260655021,53042.06559200768
2024-11-21,82417.07326905093,down_trend,29.0,0,,22,speculation_first_difference,0.4,-0.0053777967116127,-0.2167157475670258,0.2167157475670258,0.25,0.4,0,0,0,0,1.0,0,83127.94807625911,up_trend,1.0,36.0,1.0,1.0,-710.8748072081798,-710.8748072081798,-710.8748072081798,64298.87220733435,47973.155999535156,118051.81260655021,53752.94039921586
2024-11-22,80013.17702836446,down_trend,29.0,0,,22,speculation_first_difference,0.1,-0.0461798103470504,-0.0408020136354377,0.0408020136354377,0.35,0.1,0,0,0,0,1.0,0,81882.57543668564,up_trend,1.0,36.0,1.0,1.0,-1869.3984083211835,-1869.3984083211835,-1869.3984083211835,62429.47379901317,46103.75759121397,118051.81260655021,55622.338807537046
2024-11-25,80946.69230163954,down_trend,29.0,0,,22,speculation_first_difference,0.45,-0.2918001423525226,-0.2456203320054722,0.2456203320054722,0.25,0.45,0,0,0,0,1.0,0,80992.19788090594,up_trend,1.0,36.0,1.0,1.0,-45.50557926639158,-45.50557926639158,-45.50557926639158,62383.96821974678,46058.25201194758,118051.81260655021,55667.84438680344
2024-11-26,79392.31455064192,down_trend,29.0,0,,22,speculation_first_difference,0.2,-0.2020661789383748,0.0897339634141478,0.0897339634141478,0.55,0.2,0,0,0,0,1.0,0,80933.00320817121,down_trend,-1.0,37.0,1.0,1.0,-1540.6886575292883,-1540.6886575292883,-1540.6886575292883,60843.27956221749,44517.56335441829,118051.81260655021,57208.533044332726
2024-11-27,79372.12796872055,down_trend,29.0,0,,22,speculation_first_difference,0.8,-0.6153539328173045,-0.4132877538789297,0.4132877538789297,0.15,0.8,0,0,0,0,1.0,0,79618.78423123529,down_trend,-1.0,37.0,-1.0,-1.0,-246.6562625147344,246.6562625147344,246.6562625147344,61089.93582473222,44764.21961693303,118051.81260655021,56961.87678181799
2024-11-28,79245.5717853403,down_trend,29.0,0,,22,speculation_first_difference,0.75,-0.2377515009660253,0.3776024318512793,0.3776024318512793,0.95,0.75,0,0,0,0,1.0,0,79148.47925699748,down_trend,-1.0,37.0,-1.0,-1.0,97.09252834282233,-97.09252834282233,-97.09252834282233,60992.8432963894,44667.127088590205,118051.81260655021,57058.96931016081
2024-11-29,79659.99598412053,down_trend,29.0,0,,22,speculation_first_difference,0.05,-0.3010781849446262,-0.0633266839786008,0.0633266839786008,0.4,0.05,0,0,0,0,1.0,0,79236.59777760238,down_trend,-1.0,37.0,-1.0,-1.0,423.3982065181481,-423.3982065181481,-423.3982065181481,60569.44508987125,44243.72888207206,118051.81260655021,57482.36751667896
2024-12-02,79418.401502977,down_trend,29.0,0,,22,speculation_first_difference,0.7,-0.6595992672362233,-0.3585210822915971,0.3585210822915971,0.2,0.7,0,0,0,0,1.0,0,79461.7959033618,down_trend,-1.0,37.0,-1.0,-1.0,-43.394400384800974,43.394400384800974,43.394400384800974,60612.839490256054,44287.12328245686,118051.81260655021,57438.97311629416
2024-12-03,79033.94033072949,down_trend,29.0,0,,22,speculation_first_difference,0.25,-0.5681647742717948,0.0914344929644285,0.0914344929644285,0.6,0.25,0,0,0,0,1.0,0,79749.15227497423,down_trend,-1.0,37.0,-1.0,-1.0,-715.2119442447438,715.2119442447438,715.2119442447438,61328.0514345008,45002.3352267016,118051.81260655021,56723.76117204942
2024-12-04,77482.60954650804,down_trend,29.0,0,,22,speculation_first_difference,0.5,-0.3389592554961398,0.2292055187756549,0.2292055187756549,0.8,0.5,0,0,0,0,1.0,0,79242.49963806993,down_trend,-1.0,37.0,-1.0,-1.0,-1759.890091561887,1759.890091561887,1759.890091561887,63087.941526062685,46762.22531826349,118051.81260655021,54963.87108048753
2024-12-05,77805.58865865498,down_trend,29.0,0,,22,speculation_first_difference,0.85,-0.7577644083435299,-0.41880515284739,0.41880515284739,0.1,0.85,0,0,0,0,1.0,0,77678.91888514484,down_trend,-1.0,37.0,-1.0,-1.0,126.66977351013338,-126.66977351013338,-126.66977351013338,62961.27175255255,46635.555544753355,118051.81260655021,55090.54085399766
2024-12-06,78072.82889918346,down_trend,29.0,0,,22,speculation_first_difference,0.3,-0.6045754510038351,0.1531889573396947,0.1531889573396947,0.65,0.3,0,0,0,0,1.0,0,77871.16389834971,down_trend,-1.0,37.0,-1.0,-1.0,201.66500083374558,-201.66500083374558,-201.66500083374558,62759.606751718806,46433.89054391961,118051.81260655021,55292.20585483141
2024-12-09,78242.17250435396,down_trend,29.0,0,,22,speculation_first_difference,0.0,-0.5722276386500319,0.0323478123538032,0.0323478123538032,0.5,0.0,0,0,0,0,1.0,0,77839.53711776475,down_trend,-1.0,37.0,-1.0,-1.0,402.63538658921607,-402.63538658921607,-402.63538658921607,62356.97136512959,46031.25515733039,118051.81260655021,55694.841241420625
2024-12-10,78292.41853809658,down_trend,29.0,0,,22,speculation_first_difference,0.65,-0.2739971363999046,0.2982305022501273,0.2982305022501273,0.9,0.65,0,0,0,0,1.0,0,79612.14978907388,down_trend,-1.0,37.0,-1.0,-1.0,-1319.7312509773037,1319.7312509773037,1319.7312509773037,63676.70261610689,47350.9864083077,118051.81260655021,54375.10999044332
2024-12-11,78438.40527279452,down_trend,29.0,0,,22,speculation_first_difference,1.0,-0.8830375162830688,-0.6090403798831643,0.6090403798831643,0.0,1.0,0,1,1,1,0.5,0,78285.97115050399,down_trend,-1.0,37.0,-1.0,-1.0,152.43412229053502,-152.43412229053502,-152.43412229053502,63524.26849381636,47198.55228601716,118051.81260655021,54527.544112733856
2024-12-12,78831.43105109982,down_trend,29.0,0,,22,speculation_first_difference,0.2,-0.7980970579720583,0.0849404583110104,0.0849404583110104,0.6,0.2,0,0,0,0,1.0,0,78571.61384326659,down_trend,-1.0,37.0,-1.0,-0.5,259.81720783322817,-129.90860391661408,-259.81720783322817,63394.359889899744,46938.735078183934,118051.81260655021,54657.45271665047
2024-12-13,77574.58825446153,down_trend,29.0,0,,22,speculation_first_difference,0.1,-0.7350577450119276,0.0630393129601307,0.0630393129601307,0.6,0.1,0,0,0,0,1.0,0,78608.67491569438,down_trend,-1.0,37.0,-1.0,-1.0,-1034.0866612328537,1034.0866612328537,1034.0866612328537,64428.4465511326,47972.82173941679,118051.81260655021,53623.36605541762
2024-12-16,77589.47237802156,down_trend,29.0,1,29.0,22,speculation_first_difference,0.4,-0.6069162076076109,0.1281415374043166,0.1281415374043166,0.75,0.4,0,0,0,0,1.0,0,77354.24349669184,down_trend,-1.0,37.0,-1.0,-1.0,235.22888132972002,-235.22888132972002,-235.22888132972002,64193.21766980288,47737.59285808707,118051.81260655021,53858.59493674734
2024-12-17,76758.36463191843,down_trend,29.0,1,29.0,22,speculation_first_difference,0.45,-0.7407189733354872,-0.1338027657278763,0.1338027657278763,0.3,0.45,0,0,0,0,1.0,0,77635.952068452,down_trend,-1.0,37.0,-1.0,-1.0,-877.5874365335621,877.5874365335621,877.5874365335621,65070.80510633644,48615.18029462063,118051.81260655021,52981.007500213775
2024-12-18,76074.4258131385,down_trend,29.0,1,29.0,22,speculation_first_difference,0.55,-0.5806304423030201,0.1600885310324671,0.1600885310324671,0.85,0.55,0,0,0,0,1.0,0,76951.04864052814,down_trend,-1.0,37.0,-1.0,-1.0,-876.6228273896413,876.6228273896413,876.6228273896413,65947.42793372608,49491.80312201027,118051.81260655021,52104.38467282413
2024-12-19,75646.59865128386,up_trend,30.0,1,29.0,22,speculation_first_difference,0.35,-0.6925080687698434,-0.1118776264668233,0.1118776264668233,0.35,0.35,0,0,0,0,1.0,0,75825.16506425213,down_trend,-1.0,37.0,-1.0,-1.0,-178.56641296827001,178.56641296827001,178.56641296827001,66125.99434669435,49670.36953497854,118051.81260655021,51925.81825985586
2024-12-20,76834.7565027762,up_trend,30.0,1,29.0,22,speculation_first_difference,0.4,-0.5761155085611237,0.1163925602087196,0.1163925602087196,0.7,0.4,0,0,0,0,1.0,0,75625.32430406852,down_trend,-1.0,37.0,-1.0,-1.0,1209.4321987076837,-1209.4321987076837,-1209.4321987076837,64916.56214798667,48460.93733627086,118051.81260655021,53135.25045856355
2024-12-23,76341.99427686159,up_trend,30.0,1,29.0,22,speculation_first_difference,0.7,-0.8468922587233039,-0.2707767501621801,0.2707767501621801,0.2,0.7,0,0,0,0,1.0,0,76868.31534754214,down_trend,-1.0,37.0,-1.0,-1.0,-526.3210706805548,526.3210706805548,526.3210706805548,65442.88321866722,48987.25840695141,118051.81260655021,52608.92938788299
2024-12-24,77258.71487875807,up_trend,30.0,0,,22,speculation_first_difference,0.0,-0.8223743826354291,0.0245178760878748,0.0245178760878748,0.4,0.0,0,0,0,0,1.0,0,76177.51070084762,down_trend,-1.0,37.0,-1.0,-1.0,1081.2041779104475,-1081.2041779104475,-1081.2041779104475,64361.679040756775,47906.054229040965,118051.81260655021,53690.13356579344
2024-12-25,76704.42082085463,up_trend,30.0,0,,22,speculation_first_difference,0.1,-0.8567026660264337,-0.0343282833910046,0.0343282833910046,0.4,0.1,0,0,0,0,1.0,0,77176.25031500736,down_trend,-1.0,37.0,-1.0,-1.0,-471.8294941527274,471.8294941527274,471.8294941527274,64833.5085349095,48377.88372319369,118051.81260655021,53218.30407164071
2024-12-26,76699.10754414125,up_trend,30.0,0,,22,speculation_first_difference,0.45,-0.9760107116659128,-0.119308045639479,0.119308045639479,0.25,0.45,0,0,0,0,1.0,0,76773.43549556127,down_trend,-1.0,37.0,-1.0,-1.0,-74.32795142001123,74.32795142001123,74.32795142001123,64907.836486329514,48452.2116746137,118051.81260655021,53143.9761202207
2024-12-27,75807.53043463978,up_trend,30.0,0,,22,speculation_first_difference,0.7,-0.7636437022623411,0.2123670094035716,0.2123670094035716,0.9,0.7,0,0,0,0,1.0,0,76750.12042457204,down_trend,-1.0,37.0,-1.0,-1.0,-942.5899899322685,942.5899899322685,942.5899899322685,65850.42647626178,49394.80166454597,118051.81260655021,52201.38613028843
2024-12-30,77402.32441373424,up_trend,30.0,0,,22,speculation_first_difference,1.0,-0.0481767408481124,0.7154669614142287,0.7154669614142287,1.0,1.0,1,0,1,1,0.5,0,75732.37380620094,down_trend,-1.0,37.0,-1.0,-1.0,1669.9506075333047,-1669.9506075333047,-1669.9506075333047,64180.47586872848,47724.85105701267,118051.81260655021,53871.33673782174
2024-12-31,76258.52010231103,up_trend,30.0,0,,22,speculation_first_difference,0.9,-0.5119568551259706,-0.4637801142778581,0.4637801142778581,0.05,0.9,0,0,0,0,1.0,0,77155.1411125896,down_trend,-1.0,37.0,-1.0,-0.5,-896.6210102785699,448.31050513928494,896.6210102785699,64628.78637386776,48621.47206729124,118051.81260655021,53423.02623268245
2025-01-02,77011.20558874552,up_trend,30.0,0,,22,speculation_first_difference,0.0,-0.528893034403922,-0.0169361792779514,0.0169361792779514,0.4,0.0,0,0,0,0,1.0,0,76370.04461797375,down_trend,-1.0,37.0,-1.0,-1.0,641.1609707717726,-641.1609707717726,-641.1609707717726,63987.62540309599,47980.311096519465,118051.81260655021,54064.187203454225
2025-01-03,75787.7645076761,up_trend,30.0,0,,22,speculation_first_difference,0.55,-0.3825142659465788,0.1463787684573432,0.1463787684573432,0.75,0.55,0,0,0,0,1.0,0,76743.82133618691,down_trend,-1.0,37.0,-1.0,-1.0,-956.0568285108166,956.0568285108166,956.0568285108166,64943.68223160681,48936.36792503028,118051.81260655021,53108.13037494341
2025-01-06,77081.17974621737,up_trend,30.0,0,,22,speculation_first_difference,0.85,0.0579550825931468,0.4404693485397256,0.4404693485397256,0.95,0.85,0,0,0,0,1.0,0,76062.44215366362,down_trend,-1.0,37.0,-1.0,-1.0,1018.737592553749,-1018.737592553749,-1018.737592553749,63924.94463905306,47917.63033247653,118051.81260655021,54126.86796749716
2025-01-07,78238.59709504947,up_trend,30.0,0,,22,speculation_first_difference,0.7,-0.1592220168160511,-0.2171770994091979,0.2171770994091979,0.15,0.7,0,0,0,0,1.0,0,77239.78080072583,up_trend,1.0,38.0,-1.0,-1.0,998.8162943236384,-998.8162943236384,-998.8162943236384,62926.12834472942,46918.814038152894,118051.81260655021,55125.684261820796
2025-01-08,76677.90832608871,up_trend,30.0,0,,22,speculation_first_difference,0.7,-0.3858306149216363,-0.2266085981055851,0.2266085981055851,0.15,0.7,0,0,0,0,1.0,0,78391.19160935872,up_trend,1.0,38.0,1.0,1.0,-1713.2832832700078,-1713.2832832700078,-1713.2832832700078,61212.84506145941,45205.530754882886,118051.81260655021,56838.9675450908
2025-01-09,77701.35477379091,up_trend,30.0,0,,22,speculation_first_difference,0.75,-0.6170998853201127,-0.2312692703984764,0.2312692703984764,0.15,0.75,0,0,0,0,1.0,0,76873.7258557935,up_trend,1.0,38.0,1.0,1.0,827.6289179974119,827.6289179974119,827.6289179974119,62040.47397945682,46033.1596728803,118051.81260655021,56011.33862709339
2025-01-10,77406.66711529455,up_trend,30.0,0,,22,speculation_first_difference,0.5,-0.7563491233906806,-0.1392492380705678,0.1392492380705678,0.25,0.5,0,0,0,0,1.0,0,77593.86113822047,up_trend,1.0,38.0,1.0,1.0,-187.19402292591985,-187.19402292591985,-187.19402292591985,61853.2799565309,45845.96564995438,118051.81260655021,56198.53265001931
2025-01-13,78216.98265171045,up_trend,30.0,0,,22,speculation_first_difference,0.85,-0.4273513091216917,0.3289978142689889,0.3289978142689889,0.9,0.85,0,0,0,0,1.0,0,78054.46672531203,up_trend,1.0,38.0,1.0,1.0,162.5159263984242,162.5159263984242,162.5159263984242,62015.79588292933,46008.4815763528,118051.81260655021,56036.01672362089
2025-01-14,78628.28548595963,up_trend,30.0,0,,22,speculation_first_difference,0.15,-0.4649404711490107,-0.0375891620273189,0.0375891620273189,0.45,0.15,0,0,0,0,1.0,0,78326.29936888115,up_trend,1.0,38.0,1.0,1.0,301.9861170784716,301.9861170784716,301.9861170784716,62317.7820000078,46310.467693431274,118051.81260655021,55734.030606542416
2025-01-15,79763.03859380224,up_trend,30.0,1,30.0,22,speculation_first_difference,0.85,-0.0753747140775239,0.3895657570714868,0.3895657570714868,0.9,0.85,0,0,0,0,1.0,0,78474.71743738798,up_trend,1.0,38.0,1.0,1.0,1288.3211564142548,1288.3211564142548,1288.3211564142548,63606.103156422054,47598.78884984553,118051.81260655021,54445.70945012816
2025-01-16,79447.37810758078,up_trend,30.0,1,30.0,22,speculation_first_difference,0.95,-0.6679780192402538,-0.5926033051627299,0.5926033051627299,0.0,0.95,0,1,1,1,0.5,1,80020.56166859069,up_trend,1.0,38.0,1.0,1.0,-573.1835610099079,-573.1835610099079,-573.1835610099079,63032.919595412146,47025.60528883562,118051.81260655021,55018.89301113807
2025-01-17,80329.66888668691,up_trend,30.0,1,30.0,22,speculation_first_difference,0.7,-0.3864185130490085,0.2815595061912453,0.2815595061912453,0.8,0.7,0,0,0,0,1.0,0,80003.98963588163,up_trend,1.0,38.0,1.0,0.5,325.67925080527493,162.83962540263747,325.67925080527493,63195.75922081478,47351.284539640896,118051.81260655021,54856.05338573543
2025-01-20,80380.96737600217,down_trend,31.0,1,30.0,22,speculation_first_difference,0.0,-0.3827247982638317,0.0036937147851767,0.0036937147851767,0.55,0.0,0,0,0,0,1.0,0,80472.1532765247,up_trend,1.0,38.0,1.0,1.0,-91.18590052252694,-91.18590052252694,-91.18590052252694,63104.57332029226,47260.09863911837,118051.81260655021,54947.23928625796
2025-01-21,78269.97830043916,down_trend,31.0,1,30.0,22,speculation_first_difference,0.65,-0.1036873089499689,0.2790374893138628,0.2790374893138628,0.75,0.65,0,0,0,0,1.0,0,80530.12651968842,up_trend,1.0,38.0,1.0,1.0,-2260.148219249255,-2260.148219249255,-2260.148219249255,60844.425101043,44999.950419869114,118051.81260655021,57207.38750550721
2025-01-22,78915.04334667012,down_trend,31.0,1,30.0,22,speculation_first_difference,1.0,-0.9463089783775692,-0.8426216694276003,0.8426216694276003,0.0,1.0,0,1,1,1,0.5,1,78219.29972590032,up_trend,1.0,38.0,1.0,1.0,695.7436207698047,695.7436207698047,695.7436207698047,61540.168721812806,45695.69404063892,118051.81260655021,56511.64388473741
2025-01-23,79341.34431291292,down_trend,31.0,0,,22,speculation_first_difference,0.1,-0.9672657391407876,-0.0209567607632183,0.0209567607632183,0.5,0.1,0,0,0,0,1.0,0,78940.21197810049,up_trend,1.0,38.0,1.0,0.5,401.13233481242787,200.56616740621394,401.13233481242787,61740.73488921902,46096.82637545135,118051.81260655021,56311.077717331194
2025-01-24,79363.83698994215,down_trend,31.0,0,,22,speculation_first_difference,0.35,-1.144934293786955,-0.1776685546461675,0.1776685546461675,0.3,0.35,0,0,0,0,1.0,0,79266.52208330779,up_trend,1.0,38.0,1.0,1.0,97.31490663436125,97.31490663436125,97.31490663436125,61838.04979585338,46194.14128208571,118051.81260655021,56213.76281069683
2025-01-27,79427.6032237804,down_trend,31.0,0,,22,speculation_first_difference,0.55,-0.8912437860960658,0.2536905076908893,0.2536905076908893,0.7,0.55,0,0,0,0,1.0,0,79325.25055254588,up_trend,1.0,38.0,1.0,1.0,102.35267123451922,102.35267123451922,102.35267123451922,61940.4024670879,46296.49395332023,118051.81260655021,56111.410139462314
2025-02-05,78024.63140996407,down_trend,31.0,0,,22,speculation_first_difference,0.2,-0.7589723658661379,0.1322714202299278,0.1322714202299278,0.6,0.2,0,0,0,0,1.0,0,78749.01825110306,up_trend,1.0,38.0,1.0,1.0,-724.3868411389849,-724.3868411389849,-724.3868411389849,61216.015625948916,45572.10711218124,118051.81260655021,56835.7969806013
2025-02-06,77450.23287346536,down_trend,31.0,0,,22,speculation_first_difference,0.05,-0.7718917507381416,-0.0129193848720037,0.0129193848720037,0.55,0.05,0,0,0,0,1.0,0,78073.48103343182,down_trend,-1.0,39.0,1.0,1.0,-623.2481599664607,-623.2481599664607,-623.2481599664607,60592.767465982455,44948.85895221478,118051.81260655021,57459.04514056776
2025-02-07,77712.90959194045,down_trend,31.0,0,,22,speculation_first_difference,0.0,-0.7695189119831563,0.0023728387549853,0.0023728387549853,0.55,0.0,0,0,0,0,1.0,0,77421.03422332511,down_trend,-1.0,39.0,-1.0,-1.0,291.8753686153359,-291.8753686153359,-291.8753686153359,60300.89209736712,44656.983583599445,118051.81260655021,57750.920509183095
2025-02-10,78516.0869336697,down_trend,31.0,0,,22,speculation_first_difference,0.65,-0.5035203008329053,0.2659986111502509,0.2659986111502509,0.75,0.65,0,0,0,0,1.0,0,77575.93787140951,down_trend,-1.0,39.0,-1.0,-1.0,940.1490622601996,-940.1490622601996,-940.1490622601996,59360.74303510692,43716.834521339246,118051.81260655021,58691.069571443295
2025-02-11,77248.3300129702,down_trend,31.0,0,,22,speculation_first_difference,0.35,-0.6679017487356025,-0.1643814479026971,0.1643814479026971,0.3,0.35,0,0,0,0,1.0,0,78290.41200333367,down_trend,-1.0,39.0,-1.0,-1.0,-1042.0819903634692,1042.0819903634692,1042.0819903634692,60402.82502547039,44758.916511702715,118051.81260655021,57648.987581079826
2025-02-12,77472.97311735935,down_trend,31.0,0,,22,speculation_first_difference,0.85,-1.0201591693480812,-0.3522574206124786,0.3522574206124786,0.1,0.85,0,0,0,0,1.0,0,77236.37300711819,down_trend,-1.0,39.0,-1.0,-1.0,236.60011024115374,-236.60011024115374,-236.60011024115374,60166.224915229235,44522.31640146156,118051.81260655021,57885.58769132098
2025-02-13,77282.54287120473,down_trend,31.0,0,,22,speculation_first_difference,0.25,-0.9375309477764184,0.0826282215716627,0.0826282215716627,0.65,0.25,0,0,0,0,1.0,0,77344.87033421267,down_trend,-1.0,39.0,-1.0,-1.0,-62.327463007939514,62.327463007939514,62.327463007939514,60228.552378237175,44584.6438644695,118051.81260655021,57823.26022831304
2025-02-14,76778.3945553336,down_trend,31.0,0,,22,speculation_first_difference,0.3,-0.813327072445674,0.1242038753307444,0.1242038753307444,0.65,0.3,0,0,0,0,1.0,0,77202.76522183692,down_trend,-1.0,39.0,-1.0,-1.0,-424.3706665033242,424.3706665033242,424.3706665033242,60652.9230447405,45009.014530972825,118051.81260655021,57398.889561809716
2025-02-17,77152.29209240971,down_trend,31.0,0,,22,speculation_first_difference,0.55,-1.046421474235696,-0.233094401790022,0.233094401790022,0.15,0.55,0,0,0,0,1.0,0,76676.16271003839,down_trend,-1.0,39.0,-1.0,-1.0,476.1293823713204,-476.1293823713204,-476.1293823713204,60176.79366236918,44532.885148601505,118051.81260655021,57875.018944181036
2025-02-18,77069.38997247192,down_trend,31.0,0,,22,speculation_first_difference,0.55,-1.2977186302151789,-0.2512971559794827,0.2512971559794827,0.15,0.55,0,0,0,0,1.0,0,77366.48134224485,down_trend,-1.0,39.0,-1.0,-1.0,-297.09136977292656,297.09136977292656,297.09136977292656,60473.885032142105,44829.97651837443,118051.81260655021,57577.92757440811
2025-02-19,77313.01845608462,down_trend,31.0,0,,22,speculation_first_difference,0.5,-1.1180207834588871,0.1796978467562917,0.1796978467562917,0.75,0.5,0,0,0,0,1.0,0,77236.44047485398,down_trend,-1.0,39.0,-1.0,-1.0,76.57798123064276,-76.57798123064276,-76.57798123064276,60397.30705091146,44753.39853714379,118051.81260655021,57654.50555563875
2025-02-20,77216.24467162298,down_trend,31.0,0,,22,speculation_first_difference,0.1,-1.1105345586309794,0.0074862248279077,0.0074862248279077,0.55,0.1,0,0,0,0,1.0,0,77367.4042273861,down_trend,-1.0,39.0,-1.0,-1.0,-151.15955576312263,151.15955576312263,151.15955576312263,60548.466606674585,44904.55809290691,118051.81260655021,57503.34599987563
2025-02-21,76708.1847371373,down_trend,31.0,0,,22,speculation_first_difference,0.55,-0.9307431574091918,0.1797914012217876,0.1797914012217876,0.8,0.55,0,0,0,0,1.0,0,77070.95238095238,down_trend,-1.0,39.0,-1.0,-1.0,-362.7676438150811,362.7676438150811,362.7676438150811,60911.234250489666,45267.32573672199,118051.81260655021,57140.57835606055
2025-02-24,76851.0123250986,down_trend,31.0,0,,22,speculation_first_difference,0.6,-1.1149913648430727,-0.1842482074338809,0.1842482074338809,0.2,0.6,0,0,0,0,1.0,0,76775.7944437266,down_trend,-1.0,39.0,-1.0,-1.0,75.21788137200929,-75.21788137200929,-75.21788137200929,60836.01636911766,45192.10785534998,118051.81260655021,57215.79623743256
2025-02-25,76777.67336116197,down_trend,31.0,0,,22,speculation_first_difference,0.45,-0.9391642353095,0.1758271295335727,0.1758271295335727,0.75,0.45,0,0,0,0,1.0,0,76849.13427766411,down_trend,-1.0,39.0,-1.0,-1.0,-71.4609165021393,71.4609165021393,71.4609165021393,60907.477285619796,45263.56877185212,118051.81260655021,57144.33532093042
2025-02-26,76178.82043329345,down_trend,31.0,0,,22,speculation_first_difference,0.4,-0.7683115507478833,0.1708526845616167,0.1708526845616167,0.7,0.4,0,0,0,0,1.0,0,76686.40591797282,down_trend,-1.0,39.0,-1.0,-1.0,-507.58548467936635,507.58548467936635,507.58548467936635,61415.06277029916,45771.15425653149,118051.81260655021,56636.74983625105
2025-02-27,76335.32661723981,down_trend,31.0,0,,22,speculation_first_difference,0.75,-1.0118107033651984,-0.2434991526173151,0.2434991526173151,0.15,0.75,0,0,0,0,1.0,0,76179.22857282124,down_trend,-1.0,39.0,-1.0,-1.0,156.09804441856977,-156.09804441856977,-156.09804441856977,61258.96472588059,45615.05621211292,118051.81260655021,56792.84788066962
2025-02-28,75445.06941462003,down_trend,31.0,0,,22,speculation_first_difference,0.35,-0.8478889748716509,0.1639217284935474,0.1639217284935474,0.7,0.35,0,0,0,0,1.0,0,76135.5523369547,down_trend,-1.0,39.0,-1.0,-1.0,-690.4829223346751,690.4829223346751,690.4829223346751,61949.44764821527,46305.539134447594,118051.81260655021,56102.36495833495
2025-03-03,75680.27852450938,down_trend,31.0,0,,22,speculation_first_difference,1.0,-1.2049442398578514,-0.3570552649862004,0.3570552649862004,0.0,1.0,0,1,1,1,0.5,0,75427.36374459333,down_trend,-1.0,39.0,-1.0,-1.0,252.91477991605643,-252.91477991605643,-252.91477991605643,61696.53286829921,46052.62435453154,118051.81260655021,56355.279738251
2025-03-04,75527.12004578476,down_trend,31.0,0,,22,speculation_first_difference,0.2,-1.2934343778976378,-0.0884901380397864,0.0884901380397864,0.35,0.2,0,0,0,0,1.0,0,75618.51093281384,down_trend,-1.0,39.0,-1.0,-0.5,-91.39088702907611,45.695443514538056,91.39088702907611,61742.22831181375,46144.01524156061,118051.81260655021,56309.584294736465
2025-03-05,75599.01703994264,down_trend,31.0,0,,22,speculation_first_difference,0.65,-1.1104657642890756,0.1829686136085622,0.1829686136085622,0.95,0.65,0,0,0,0,1.0,0,75614.82092159297,down_trend,-1.0,39.0,-1.0,-1.0,-15.80388165032491,15.80388165032491,15.80388165032491,61758.032193464074,46159.81912321094,118051.81260655021,56293.78041308614
2025-03-06,77013.02660503009,down_trend,31.0,0,,22,speculation_first_difference,1.0,-0.7272059201552226,0.383259844133853,0.383259844133853,1.0,1.0,1,0,1,1,0.5,0,75567.52695657678,down_trend,-1.0,39.0,-1.0,-1.0,1445.499648453304,-1445.499648453304,-1445.499648453304,60312.53254501077,44714.319474757634,118051.81260655021,57739.280061539444
2025-03-07,76397.8622895749,down_trend,31.0,0,,22,speculation_first_difference,0.15,-0.643634622676949,0.0835712974782735,0.0835712974782735,0.55,0.15,0,0,0,0,1.0,0,76954.9481552995,down_trend,-1.0,39.0,-1.0,-0.5,-557.085865724599,278.5429328622995,557.085865724599,60591.07547787307,45271.40534048223,118051.81260655021,57460.737128677145
2025-03-10,76014.01416184894,down_trend,31.0,0,,22,speculation_first_difference,1.0,-1.0799164261910437,-0.4362818035140946,0.4362818035140946,0.0,1.0,0,1,1,1,0.5,0,76345.27868011624,down_trend,-1.0,39.0,-1.0,-1.0,-331.26451826730045,331.26451826730045,331.26451826730045,60922.33999614037,45602.669858749534,118051.81260655021,57129.472610409844
2025-03-11,76210.66910874125,down_trend,31.0,0,,22,speculation_first_difference,0.7,-1.3219196729214324,-0.2420032467303887,0.2420032467303887,0.25,0.7,0,0,0,0,1.0,0,75892.73900532552,down_trend,-1.0,39.0,-1.0,-0.5,317.93010341572517,-158.96505170786259,-317.93010341572517,60763.37494443251,45284.73975533381,118051.81260655021,57288.43766211771
2025-03-12,75867.29421672014,down_trend,31.0,0,,22,speculation_first_difference,0.2,-1.4272652129593393,-0.1053455400379068,0.1053455400379068,0.4,0.2,0,0,0,0,1.0,0,76334.69850291287,down_trend,-1.0,39.0,-1.0,-1.0,-467.40428619273007,467.40428619273007,467.40428619273007,61230.77923062524,45752.14404152654,118051.81260655021,56821.03337592498
2025-03-13,75593.69962979163,down_trend,31.0,0,,22,speculation_first_difference,0.2,-1.5317928184851757,-0.1045276055258364,0.1045276055258364,0.4,0.2,0,0,0,0,1.0,0,75914.48698677201,down_trend,-1.0,39.0,-1.0,-1.0,-320.7873569803778,320.7873569803778,320.7873569803778,61551.566587605615,46072.93139850692,118051.81260655021,56500.2460189446
